season_id,player,episode,game,result
s34_war_of_the_worlds_2,Kyle Christie,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s34_war_of_the_worlds_2,Kyle Christie,1,Trench Warfare,S
s34_war_of_the_worlds_2,Kyle Christie,2,Cryptic Crossbow,S
s34_war_of_the_worlds_2,Kyle Christie,3,Paddlewheel Puzzle,S
s34_war_of_the_worlds_2,Kyle Christie,4,Relic Runner,S
s34_war_of_the_worlds_2,Kyle Christie,5,Hooked,S
s34_war_of_the_worlds_2,Kyle Christie,6,Explosive Decision,S
s34_war_of_the_worlds_2,Kyle Christie,7,Resilient River Run,S
s34_war_of_the_worlds_2,Kyle Christie,8,Crate Expectations,L
s35_total_madness,Kyle Christie,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s35_total_madness,Kyle Christie,1,Battle Lines,S
s35_total_madness,Kyle Christie,2,Airdrop Extraction,S
s35_total_madness,Kyle Christie,3,Decode and Detonate,S
s35_total_madness,Kyle Christie,4,Cold War,S
s35_total_madness,Kyle Christie,5/6,Bomb Squad,S
s35_total_madness,Kyle Christie,6/7,Fast & Furious,S
s35_total_madness,Kyle Christie,8,Decontamination,S
s35_total_madness,Kyle Christie,9,Tunnel Rats,S
s35_total_madness,Kyle Christie,10,Throne Off,S
s35_total_madness,Kyle Christie,11,Flag Down,S
s35_total_madness,Kyle Christie,12,Tanks-A Lot,S
s35_total_madness,Kyle Christie,13,Bloc'd In,S
s35_total_madness,Kyle Christie,14,Running Out of Time,L
s35_total_madness,Kyle Christie,15,Crash Course,S
s35_total_madness,Kyle Christie,16,Final Challenge,?
s36_double_agents,Kyle Christie,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s36_double_agents,Kyle Christie,1,Decryption,S
s36_double_agents,Kyle Christie,2,Ice Spy,L
s36_double_agents,Kyle Christie,3,Road Kill,S
s36_double_agents,Kyle Christie,4,Drone Control,S
s36_double_agents,Kyle Christie,5,Agent Down,S
s36_double_agents,Kyle Christie,6,Smuggle Run,S
s36_double_agents,Kyle Christie,7,Aerial Takedown,S
s36_double_agents,Kyle Christie,8,All Brawl,W
s36_double_agents,Kyle Christie,9,Interrogation,S
s36_double_agents,Kyle Christie,10,Black Sand Ops,S
s36_double_agents,Kyle Christie,11/12,Air Lift,S
s36_double_agents,Kyle Christie,12/13,Survive the Night,S
s36_double_agents,Kyle Christie,14,Undercover,W
s36_double_agents,Kyle Christie,15,Spy Dive,S
s36_double_agents,Kyle Christie,16,Global Domination,S
s36_double_agents,Kyle Christie,17,Escape the Volcano,?
s37_spies_lies_allies,Kyle Christie,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s37_spies_lies_allies,Kyle Christie,1,Compromised,S
s37_spies_lies_allies,Kyle Christie,2,Heli Heist,S
s37_spies_lies_allies,Kyle Christie,3,Sea Cave Recon,S
s37_spies_lies_allies,Kyle Christie,4,Undercover Comms,S
s37_spies_lies_allies,Kyle Christie,5,Mindfield,S
s37_spies_lies_allies,Kyle Christie,6/7,Turning Agents,S
s37_spies_lies_allies,Kyle Christie,8,Dive Bomb,S
s37_spies_lies_allies,Kyle Christie,9,Bombshell Battle,S
s37_spies_lies_allies,Kyle Christie,10,Diamond Dash,S
s37_spies_lies_allies,Kyle Christie,11,Satellite Sabotage,L
s37_spies_lies_allies,Kyle Christie,12,Brush Contact,S
s37_spies_lies_allies,Kyle Christie,13,Sunken Intelligence,S
s37_spies_lies_allies,Kyle Christie,14,Submerged,S
s37_spies_lies_allies,Kyle Christie,15,Boom Raiders,L
s37_spies_lies_allies,Kyle Christie,16,Million Dollar Heist,S
s37_spies_lies_allies,Kyle Christie,17,Dead Drop,W
s37_spies_lies_allies,Kyle Christie,18,,?
s37_spies_lies_allies,Kyle Christie,18/19,Final Mission,?
s37_spies_lies_allies,Kyle Christie,18/19,Final Mission,?
s25_free_agents,LaToya Jackson,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s25_free_agents,LaToya Jackson,1,Out on a Ledge,L
s25_free_agents,LaToya Jackson,2,Auto Body Rally,S
s25_free_agents,LaToya Jackson,3,Bar Crawl,S
s25_free_agents,LaToya Jackson,4,Bounce Out,L
s29_invasion_of_the_champions,LaToya Jackson,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s29_invasion_of_the_champions,LaToya Jackson,1/2,The Over Under,S
s29_invasion_of_the_champions,LaToya Jackson,3,Shell Shocked,S
s29_invasion_of_the_champions,LaToya Jackson,4,Caged and Confused,L
s30_xxx_dirty_30,LaToya Jackson,1,The Purge,S
s30_xxx_dirty_30,LaToya Jackson,1,The Purge,S
s30_xxx_dirty_30,LaToya Jackson,1,The Purge,L
s23_battle_of_the_seasons_2012,Lacey Buehler,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s23_battle_of_the_seasons_2012,Lacey Buehler,1,Don't Cross Me,L
s10_the_inferno_ii,Landon Lueck,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s10_the_inferno_ii,Landon Lueck,1,Surf Torture,S
s10_the_inferno_ii,Landon Lueck,2,Juice It Up,S
s10_the_inferno_ii,Landon Lueck,3,X Marks the Spot,S
s10_the_inferno_ii,Landon Lueck,4,Run for Your Money,S
s10_the_inferno_ii,Landon Lueck,5,Shirt Off My Back,S
s10_the_inferno_ii,Landon Lueck,6,Dodge Yer Balls,L
s10_the_inferno_ii,Landon Lueck,7,Fill in the Gaps,S
s10_the_inferno_ii,Landon Lueck,8,Zip Up,W
s10_the_inferno_ii,Landon Lueck,9,Never Ending Climb,S
s10_the_inferno_ii,Landon Lueck,10,What a Drag,S
s10_the_inferno_ii,Landon Lueck,11,Riddle Me This,S
s10_the_inferno_ii,Landon Lueck,12,Time to Ride,W
s10_the_inferno_ii,Landon Lueck,13,If Memory Serves,S
s10_the_inferno_ii,Landon Lueck,14,Crab Grab,L
s10_the_inferno_ii,Landon Lueck,15,Heart Rate Bungee,W
s10_the_inferno_ii,Landon Lueck,16,Montezuma's Revenge,W
s11_the_gauntlet_2,Landon Lueck,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s11_the_gauntlet_2,Landon Lueck,1,Royal Rumble,S
s11_the_gauntlet_2,Landon Lueck,2,Chock Full o' Coconuts,W
s11_the_gauntlet_2,Landon Lueck,3,Team Builders,S
s11_the_gauntlet_2,Landon Lueck,4,Moving Pyramid,S
s11_the_gauntlet_2,Landon Lueck,5,Spongeworthy,W
s11_the_gauntlet_2,Landon Lueck,6,Body Painters,S
s11_the_gauntlet_2,Landon Lueck,7,Rickshaw Races,W
s11_the_gauntlet_2,Landon Lueck,8,Team Strength,W
s11_the_gauntlet_2,Landon Lueck,9,Balancing Act,W
s11_the_gauntlet_2,Landon Lueck,10,Buck-A-Neer,W
s11_the_gauntlet_2,Landon Lueck,11,Pull Me,S
s11_the_gauntlet_2,Landon Lueck,12,Spare Tires,S
s11_the_gauntlet_2,Landon Lueck,13,Easy Does It,W
s11_the_gauntlet_2,Landon Lueck,14,The Pit,W
s11_the_gauntlet_2,Landon Lueck,15,Blind Trust,S
s11_the_gauntlet_2,Landon Lueck,16/17,Piece by Piece,W
s11_the_gauntlet_2,Landon Lueck,17,Bet Your Booty,W
s17_the_duel_ii,Landon Lueck,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s17_the_duel_ii,Landon Lueck,1/2,Last Man Standing,S
s17_the_duel_ii,Landon Lueck,2,Freezing as Puck,S
s17_the_duel_ii,Landon Lueck,3,All Shook Up,W
s17_the_duel_ii,Landon Lueck,4,Luging My Mind,W
s17_the_duel_ii,Landon Lueck,5,Don't Let Go,L
s17_the_duel_ii,Landon Lueck,6,Dangle Duo,W
s17_the_duel_ii,Landon Lueck,7,Burnt,W
s17_the_duel_ii,Landon Lueck,8,Upside Downer,W
s17_the_duel_ii,Landon Lueck,9/10,Spelling Air,S
s17_the_duel_ii,Landon Lueck,10,,?
s19_fresh_meat_ii,Landon Lueck,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s19_fresh_meat_ii,Landon Lueck,1,Dirty Mouth,S
s19_fresh_meat_ii,Landon Lueck,2,I'll Be There for You,W
s19_fresh_meat_ii,Landon Lueck,3,Water Logged,S
s19_fresh_meat_ii,Landon Lueck,4,King of the Wall,S
s19_fresh_meat_ii,Landon Lueck,5,Drop Out,S
s19_fresh_meat_ii,Landon Lueck,6,Turn Style,L
s19_fresh_meat_ii,Landon Lueck,7,Airheads,W
s19_fresh_meat_ii,Landon Lueck,8/9,Wrecking Ball,L
s19_fresh_meat_ii,Landon Lueck,9/10,Obstacle,S
s19_fresh_meat_ii,Landon Lueck,10,Final Challenge,W
s27_battle_of_the_bloodlines,Larissa Nakagawa,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Larissa Nakagawa,1,Water Battle,S
s27_battle_of_the_bloodlines,Larissa Nakagawa,2,Family Dinner,S
s27_battle_of_the_bloodlines,Larissa Nakagawa,3/4,Meet Me Halfway,L
s04_extreme_challenge,Laterrian Wallace,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s04_extreme_challenge,Laterrian Wallace,1/2,Ring of Fire,?
s04_extreme_challenge,Laterrian Wallace,1/2,Rope Courses,W
s04_extreme_challenge,Laterrian Wallace,1/2,Blimp Water Skiing,?
s04_extreme_challenge,Laterrian Wallace,3,Fisherman's Wharf,?
s04_extreme_challenge,Laterrian Wallace,4,No Laughing Matter,?
s04_extreme_challenge,Laterrian Wallace,5,Rollerball Resurrection,W
s04_extreme_challenge,Laterrian Wallace,7,Wrestling with the Past,W
s04_extreme_challenge,Laterrian Wallace,8,Human Foosball,?
s04_extreme_challenge,Laterrian Wallace,9,Sub-Standard,?
s04_extreme_challenge,Laterrian Wallace,10,Bring It On,W
s04_extreme_challenge,Laterrian Wallace,11,Breath-Taking,W
s04_extreme_challenge,Laterrian Wallace,12,Tough Guy,?
s04_extreme_challenge,Laterrian Wallace,13,Defying Gravity,?
s04_extreme_challenge,Laterrian Wallace,14,Famous Couples Fashion Show,?
s04_extreme_challenge,Laterrian Wallace,15,Medi-Evil,?
s04_extreme_challenge,Laterrian Wallace,15/16,Operation Human Shield,?
s04_extreme_challenge,Laterrian Wallace,17,Toyota Motorsports,?
s04_extreme_challenge,Laterrian Wallace,17,Race to the Finish,?
s06_battle_of_the_sexes,Laterrian Wallace,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s06_battle_of_the_sexes,Laterrian Wallace,1/2,Sergeant Says,S
s06_battle_of_the_sexes,Laterrian Wallace,3,Dead Man's Drop,L
s07_the_gauntlet,Laterrian Wallace,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s07_the_gauntlet,Laterrian Wallace,1,Snake Soup,S
s07_the_gauntlet,Laterrian Wallace,2,Masquerade,S
s07_the_gauntlet,Laterrian Wallace,3,Mud Bath,S
s07_the_gauntlet,Laterrian Wallace,4,I Scream,S
s07_the_gauntlet,Laterrian Wallace,5,Holey Canoe,S
s07_the_gauntlet,Laterrian Wallace,6,Heavyweight Hustle,S
s07_the_gauntlet,Laterrian Wallace,7,Sink My Ship,S
s07_the_gauntlet,Laterrian Wallace,8,Red Barron,S
s07_the_gauntlet,Laterrian Wallace,9,Inferno,S
s07_the_gauntlet,Laterrian Wallace,10,Rolling on a River,S
s07_the_gauntlet,Laterrian Wallace,11,Turntable,L
s23_battle_of_the_seasons_2012,Laura Waller,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s23_battle_of_the_seasons_2012,Laura Waller,1,Don't Cross Me,S
s23_battle_of_the_seasons_2012,Laura Waller,2,Oil Change,S
s23_battle_of_the_seasons_2012,Laura Waller,3,"Hook, Line and Sinker",S
s23_battle_of_the_seasons_2012,Laura Waller,4/5,Don't Weigh Me Down,S
s23_battle_of_the_seasons_2012,Laura Waller,5,Chairman of the Board,S
s23_battle_of_the_seasons_2012,Laura Waller,6,Insane Games,L
s19_fresh_meat_ii,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s19_fresh_meat_ii,Laurel Stucky,1,Dirty Mouth,W
s19_fresh_meat_ii,Laurel Stucky,2,I'll Be There for You,L
s19_fresh_meat_ii,Laurel Stucky,3,Water Logged,W
s19_fresh_meat_ii,Laurel Stucky,4,King of the Wall,W
s19_fresh_meat_ii,Laurel Stucky,5,Drop Out,W
s19_fresh_meat_ii,Laurel Stucky,6,Turn Style,S
s19_fresh_meat_ii,Laurel Stucky,7,Airheads,S
s19_fresh_meat_ii,Laurel Stucky,8/9,Wrecking Ball,S
s19_fresh_meat_ii,Laurel Stucky,9/10,Obstacle,W
s19_fresh_meat_ii,Laurel Stucky,10,Final Challenge,?
s20_cutthroat,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s20_cutthroat,Laurel Stucky,1,Gas Problems,W
s20_cutthroat,Laurel Stucky,2,Brain Buster,S
s20_cutthroat,Laurel Stucky,3,Bed Head,S
s20_cutthroat,Laurel Stucky,4,Bottleneck Stampede,S
s20_cutthroat,Laurel Stucky,5,Surf's Up,W
s20_cutthroat,Laurel Stucky,6,Sky Hook,W
s20_cutthroat,Laurel Stucky,7,Gimme a Hand,L
s20_cutthroat,Laurel Stucky,8/9,High Ball,W
s20_cutthroat,Laurel Stucky,9/10,Riot Act,W
s20_cutthroat,Laurel Stucky,10,Czech Point,?
s21_rivals,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s21_rivals,Laurel Stucky,1,High Dive,S
s21_rivals,Laurel Stucky,2,Car Crusher,S
s21_rivals,Laurel Stucky,3,Sync or Swim,L
s21_rivals,Laurel Stucky,4,Hammock Crawl,S
s21_rivals,Laurel Stucky,5,Against the Current,S
s21_rivals,Laurel Stucky,6,Catch and Release,W
s21_rivals,Laurel Stucky,7,Sawed Off,L
s21_rivals,Laurel Stucky,8/9,Bombs Away,S
s21_rivals,Laurel Stucky,9/10,Final Challenge,?
s25_free_agents,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s25_free_agents,Laurel Stucky,1,Out on a Ledge,W
s25_free_agents,Laurel Stucky,2,Auto Body Rally,W
s25_free_agents,Laurel Stucky,3,Bar Crawl,S
s25_free_agents,Laurel Stucky,4,Bounce Out,W
s25_free_agents,Laurel Stucky,5,Piggy Back,L
s25_free_agents,Laurel Stucky,6,Smarty Pants,S
s25_free_agents,Laurel Stucky,7,Sausage Party,W
s25_free_agents,Laurel Stucky,8,Hold That Pose,L
s25_free_agents,Laurel Stucky,9,Dug Out,S
s25_free_agents,Laurel Stucky,10/11,Crossover,L
s25_free_agents,Laurel Stucky,11,,?
s25_free_agents,Laurel Stucky,11/12,Final Challenge,W
s25_free_agents,Laurel Stucky,11/12,Final Challenge,W
s25_free_agents,Laurel Stucky,11/12,Final Challenge,W
s29_invasion_of_the_champions,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s29_invasion_of_the_champions,Laurel Stucky,1/2,Not in Game,?
s29_invasion_of_the_champions,Laurel Stucky,3,Not in Game,?
s29_invasion_of_the_champions,Laurel Stucky,4,Not in Game,?
s29_invasion_of_the_champions,Laurel Stucky,5/6,Knockout,S
s29_invasion_of_the_champions,Laurel Stucky,7,Roll with the Punches,W
s29_invasion_of_the_champions,Laurel Stucky,8,Curry Up,S
s29_invasion_of_the_champions,Laurel Stucky,9/10,Fallout,L
s29_invasion_of_the_champions,Laurel Stucky,10,Crossover,S
s29_invasion_of_the_champions,Laurel Stucky,11/12,X-It,S
s29_invasion_of_the_champions,Laurel Stucky,12,Caved In,L
s34_war_of_the_worlds_2,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s34_war_of_the_worlds_2,Laurel Stucky,1,Trench Warfare,W
s34_war_of_the_worlds_2,Laurel Stucky,2,Cryptic Crossbow,S
s34_war_of_the_worlds_2,Laurel Stucky,3,Paddlewheel Puzzle,W
s34_war_of_the_worlds_2,Laurel Stucky,4,Relic Runner,L
s38_ride_or_dies,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s38_ride_or_dies,Laurel Stucky,1,Bolas for Blood,S
s38_ride_or_dies,Laurel Stucky,2,Balancing Act,S
s38_ride_or_dies,Laurel Stucky,3,Build Me Up,S
s38_ride_or_dies,Laurel Stucky,4,Hold On for Me,S
s38_ride_or_dies,Laurel Stucky,5,Royal Relay,L
s38_ride_or_dies,Laurel Stucky,6,Down the Line,L
s40_battle_of_the_eras,Laurel Stucky,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s40_battle_of_the_eras,Laurel Stucky,1/2,Light It Up,W
s40_battle_of_the_eras,Laurel Stucky,3,Gladieater,S
s40_battle_of_the_eras,Laurel Stucky,4,Cradled Cranium,W
s40_battle_of_the_eras,Laurel Stucky,5,Fast Pass,S
s40_battle_of_the_eras,Laurel Stucky,6,Cloud Catcher,S
s40_battle_of_the_eras,Laurel Stucky,7,Leap of Faith,S
s40_battle_of_the_eras,Laurel Stucky,8,Battle for Honor,S
s40_battle_of_the_eras,Laurel Stucky,9,Bottoms Out,S
s40_battle_of_the_eras,Laurel Stucky,10,Fire Away,S
s40_battle_of_the_eras,Laurel Stucky,11,Building Bridges,S
s40_battle_of_the_eras,Laurel Stucky,12,Duned,L
s08_the_inferno,Leah Gillingwater,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s08_the_inferno,Leah Gillingwater,1,Grope the Rope,S
s08_the_inferno,Leah Gillingwater,2,Bird Feeder,S
s08_the_inferno,Leah Gillingwater,3,Wreck N' Roll,S
s08_the_inferno,Leah Gillingwater,4,Climbing Wall,S
s08_the_inferno,Leah Gillingwater,5,Disco Domino Derby,S
s08_the_inferno,Leah Gillingwater,6,Balls Out,S
s08_the_inferno,Leah Gillingwater,7,Ultimate Saturn Road Trip,S
s08_the_inferno,Leah Gillingwater,8,Don't Yank My Chain,S
s08_the_inferno,Leah Gillingwater,9,Come Sail Away,S
s08_the_inferno,Leah Gillingwater,10,Bungee Bound,S
s08_the_inferno,Leah Gillingwater,11,Twist and Shoot,S
s08_the_inferno,Leah Gillingwater,12,Balcony Swing,S
s08_the_inferno,Leah Gillingwater,13,Fallen Angels,S
s08_the_inferno,Leah Gillingwater,14/15,Saturn Valet Ballet,L
s41_vets_and_new_threats,Leka Sodade,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s41_vets_and_new_threats,Leka Sodade,1,Mud Ball Madness,S
s41_vets_and_new_threats,Leka Sodade,2,Side by Side,W
s41_vets_and_new_threats,Leka Sodade,3,Water Tower,S
s41_vets_and_new_threats,Leka Sodade,4,Amazed,S
s41_vets_and_new_threats,Leka Sodade,5,Dirtballer,S
s41_vets_and_new_threats,Leka Sodade,6,Runes My Life,L
s41_vets_and_new_threats,Leonardo Dionicio,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s41_vets_and_new_threats,Leonardo Dionicio,1,Mud Ball Madness,S
s41_vets_and_new_threats,Leonardo Dionicio,2,Side by Side,S
s41_vets_and_new_threats,Leonardo Dionicio,3,Water Tower,S
s41_vets_and_new_threats,Leonardo Dionicio,4,Amazed,S
s41_vets_and_new_threats,Leonardo Dionicio,5,Dirtballer,S
s41_vets_and_new_threats,Leonardo Dionicio,6,Runes My Life,W
s41_vets_and_new_threats,Leonardo Dionicio,7,Drive Me Crazy,W
s41_vets_and_new_threats,Leonardo Dionicio,8,Cyclone,S
s41_vets_and_new_threats,Leonardo Dionicio,9,Broken Dreams,S
s41_vets_and_new_threats,Leonardo Dionicio,10,Fast Thinking,S
s41_vets_and_new_threats,Leonardo Dionicio,11,Band Together,S
s41_vets_and_new_threats,Leonardo Dionicio,12,Running Man,S
s41_vets_and_new_threats,Leonardo Dionicio,13,Haystack Heist,S
s41_vets_and_new_threats,Leonardo Dionicio,14,Rune Race,L
s21_rivals,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s21_rivals,Leroy Garrett,1,High Dive,W
s21_rivals,Leroy Garrett,2,Car Crusher,S
s21_rivals,Leroy Garrett,3,Sync or Swim,S
s21_rivals,Leroy Garrett,4,Hammock Crawl,S
s21_rivals,Leroy Garrett,5,Against the Current,S
s21_rivals,Leroy Garrett,6,Catch and Release,S
s21_rivals,Leroy Garrett,7,Sawed Off,S
s21_rivals,Leroy Garrett,8/9,Bombs Away,W
s21_rivals,Leroy Garrett,9/10,Final Challenge,?
s22_battle_of_the_exes,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s22_battle_of_the_exes,Leroy Garrett,1,Give Me Some Honey,S
s22_battle_of_the_exes,Leroy Garrett,2,Hook Up,L
s22_battle_of_the_exes,Leroy Garrett,3,Mental Connection,L
s24_rivals_ii,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s24_rivals_ii,Leroy Garrett,1,Game of Inches,S
s24_rivals_ii,Leroy Garrett,2,XXX Games,S
s24_rivals_ii,Leroy Garrett,3,Mind Over Splatter,S
s24_rivals_ii,Leroy Garrett,4,Stumped,S
s24_rivals_ii,Leroy Garrett,5,Frog Smash,L
s24_rivals_ii,Leroy Garrett,6,Frenemies,W
s24_rivals_ii,Leroy Garrett,7,Blind Leading the Blind,L
s25_free_agents,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s25_free_agents,Leroy Garrett,1,Out on a Ledge,S
s25_free_agents,Leroy Garrett,2,Auto Body Rally,S
s25_free_agents,Leroy Garrett,3,Bar Crawl,S
s25_free_agents,Leroy Garrett,4,Bounce Out,S
s25_free_agents,Leroy Garrett,5,Piggy Back,W
s25_free_agents,Leroy Garrett,6,Smarty Pants,S
s25_free_agents,Leroy Garrett,7,Sausage Party,S
s25_free_agents,Leroy Garrett,8,Hold That Pose,W
s25_free_agents,Leroy Garrett,9,Dug Out,L
s25_free_agents,Leroy Garrett,10/11,Crossover,L
s26_battle_of_the_exes_ii,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s26_battle_of_the_exes_ii,Leroy Garrett,1,I Got You Babe,S
s26_battle_of_the_exes_ii,Leroy Garrett,2,Rounding the Bases,S
s26_battle_of_the_exes_ii,Leroy Garrett,3,"On Again, Off Again",S
s26_battle_of_the_exes_ii,Leroy Garrett,4,The Brush Off,S
s26_battle_of_the_exes_ii,Leroy Garrett,5,Open Arms,L
s26_battle_of_the_exes_ii,Leroy Garrett,6/7,Don't Forget About Me,S
s26_battle_of_the_exes_ii,Leroy Garrett,7,Are You the One?,L
s26_battle_of_the_exes_ii,Leroy Garrett,8,Speed Dating,W
s26_battle_of_the_exes_ii,Leroy Garrett,9/10,Wrecking Ball,L
s26_battle_of_the_exes_ii,Leroy Garrett,10/11,Don't Let Me Down,L
s26_battle_of_the_exes_ii,Leroy Garrett,11/12,Final Challenge,?
s27_battle_of_the_bloodlines,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Leroy Garrett,1,Water Battle,S
s27_battle_of_the_bloodlines,Leroy Garrett,2,Family Dinner,S
s27_battle_of_the_bloodlines,Leroy Garrett,3/4,Meet Me Halfway,?
s28_rivals_iii,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s28_rivals_iii,Leroy Garrett,1/2,Give Me Some Slack,?
s30_xxx_dirty_30,Leroy Garrett,1,The Purge,S
s30_xxx_dirty_30,Leroy Garrett,1,The Purge,W
s30_xxx_dirty_30,Leroy Garrett,1,The Purge,S
s30_xxx_dirty_30,Leroy Garrett,2/3,Cool Under Fire,S
s30_xxx_dirty_30,Leroy Garrett,3/4,Battle Royale,W
s30_xxx_dirty_30,Leroy Garrett,6/7,Pirates' Treasure,S
s30_xxx_dirty_30,Leroy Garrett,7/8,Ups and Downs,W
s30_xxx_dirty_30,Leroy Garrett,8/9,Talk Thirty to Me,S
s30_xxx_dirty_30,Leroy Garrett,11/12,Saved by the Bell,S
s30_xxx_dirty_30,Leroy Garrett,12/13,Blackout,L
s31_vendettas,Leroy Garrett,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s31_vendettas,Leroy Garrett,1,Get Off the Rock,S
s31_vendettas,Leroy Garrett,2/3,Who’s Got Balls?,S
s31_vendettas,Leroy Garrett,3/4,Vendettas,S
s31_vendettas,Leroy Garrett,4/5,Food Wars,S
s31_vendettas,Leroy Garrett,6/7,Gasping for Air,S
s31_vendettas,Leroy Garrett,7/8,Puppet Master,S
s31_vendettas,Leroy Garrett,8/9,Car Crash,S
